year,campaign,sample_id,date,rwc_class,rwc_interval,gmin_mean,gmin_min,gmin_max
2023,4,FREX_08,18.09.2023,rwc_class_65_70,65-70,5.405910589,5.47003113,5.341790048
2024,1,FREX_05,28.05.2024,rwc_class_90,90+,8.604907331,8.920904355,8.288910308
2024,1,FREX_05,28.05.2024,rwc_class_80_90,80-90,2.431817298,2.444143819,2.419490778
2024,1,FREX_05,28.05.2024,rwc_class_standard,standard,1.79829059,1.809125175,1.787456005
2024,1,FREX_05,28.05.2024,rwc_class_tlp,rwc_tlp_90,1.690641394,1.69833078,1.682952008
2024,1,FREX_05,28.05.2024,rwc_class_70_80,70-80,1.675418329,1.681879134,1.668957524
2024,1,FREX_05,28.05.2024,rwc_class_65_70,65-70,1.498732057,1.49888285,1.498581264
2024,1,FREX_06,28.05.2024,rwc_class_90,90+,2.303119947,2.364586829,2.241653066
2024,1,FREX_06,28.05.2024,rwc_class_80_90,80-90,1.36365542,1.36766699,1.359643851
2024,1,FREX_06,28.05.2024,rwc_class_standard,standard,1.212292251,1.214683491,1.20990101
2024,1,FREX_06,28.05.2024,rwc_class_70_80,70-80,1.164437831,1.16465934,1.164216322
2024,1,FREX_06,28.05.2024,rwc_class_65_70,65-70,1.162095885,1.162095885,1.162095885
2024,1,FREX_06,28.05.2024,rwc_class_tlp,rwc_tlp_90,1.162095885,1.162095885,1.162095885
2024,1,FREX_07,28.05.2024,rwc_class_90,90+,6.34287739,6.466804244,6.218950537
2024,1,FREX_07,28.05.2024,rwc_class_80_90,80-90,3.551102932,3.57055179,3.531654075
2024,1,FREX_07,28.05.2024,rwc_class_standard,standard,2.575843912,2.596572294,2.55511553
2024,1,FREX_07,28.05.2024,rwc_class_tlp,rwc_tlp_90,2.457061026,2.47516244,2.438959613
2024,1,FREX_07,28.05.2024,rwc_class_70_80,70-80,2.476712817,2.488570217,2.464855417
2024,1,FREX_07,28.05.2024,rwc_class_65_70,65-70,1.902943147,1.906304493,1.899581802
2024,1,FREX_08,28.05.2024,rwc_class_90,90+,3.531659946,3.564331664,3.498988228
2024,1,FREX_08,28.05.2024,rwc_class_80_90,80-90,2.445249802,2.450628306,2.439871297
2024,1,FREX_08,28.05.2024,rwc_class_standard,standard,2.240907598,2.245669962,2.236145234
2024,1,FREX_08,28.05.2024,rwc_class_70_80,70-80,2.173069236,2.175628418,2.170510054
2024,1,FREX_08,28.05.2024,rwc_class_tlp,rwc_tlp_90,2.135998814,2.137459494,2.134538135
2024,1,FREX_08,28.05.2024,rwc_class_65_70,65-70,2.113059221,2.113060487,2.113057955
2024,1,FASY_01,28.05.2024,rwc_class_90,90+,8.056303443,8.061667276,8.05093961
2024,1,FASY_01,28.05.2024,rwc_class_tlp,rwc_tlp_90,7.441229126,7.462581351,7.419876901
2024,1,FASY_01,28.05.2024,rwc_class_80_90,80-90,7.746701293,7.758245684,7.735156901
2024,1,FASY_01,28.05.2024,rwc_class_standard,standard,7.360391132,7.38097033,7.339811934
2024,1,FASY_01,28.05.2024,rwc_class_70_80,70-80,7.257717089,7.271232881,7.244201296
2024,1,FASY_01,28.05.2024,rwc_class_65_70,65-70,6.851308643,6.861135462,6.841481824
2024,1,FASY_02,28.05.2024,rwc_class_90,90+,5.439825795,5.445270959,5.434380632
2024,1,FASY_02,28.05.2024,rwc_class_80_90,80-90,5.085470846,5.096281446,5.074660245
2024,1,FASY_02,28.05.2024,rwc_class_standard,standard,4.717837953,4.733347184,4.702328721
2024,1,FASY_02,28.05.2024,rwc_class_tlp,rwc_tlp_90,4.695362954,4.710436757,4.680289152
2024,1,FASY_02,28.05.2024,rwc_class_70_80,70-80,4.620272891,4.629894043,4.610651738
2024,1,FASY_02,28.05.2024,rwc_class_65_70,65-70,4.312198018,4.317851992,4.306544043
2024,1,FASY_03,28.05.2024,rwc_class_90,90+,5.520588153,5.525237873,5.515938433
2024,1,FASY_03,28.05.2024,rwc_class_80_90,80-90,5.240445845,5.249991196,5.230900494
2024,1,FASY_03,28.05.2024,rwc_class_standard,standard,4.872553822,4.891482352,4.853625291
2024,1,FASY_03,28.05.2024,rwc_class_tlp,rwc_tlp_90,4.868330086,4.887230086,4.849430086
2024,1,FASY_03,28.05.2024,rwc_class_70_80,70-80,4.791948724,4.804497486,4.779399962
2024,1,FASY_03,28.05.2024,rwc_class_65_70,65-70,4.350696273,4.362045772,4.339346774
2024,1,FASY_04,28.05.2024,rwc_class_90,90+,2.349965175,2.351048628,2.348881721
2024,1,FASY_04,28.05.2024,rwc_class_tlp,rwc_tlp_90,2.287763724,2.288192629,2.287334818
2024,1,FASY_04,28.05.2024,rwc_class_80_90,80-90,2.297835569,2.298454556,2.297216582
2024,1,FASY_04,28.05.2024,rwc_class_standard,standard,2.286057098,2.286405513,2.285708684
2024,1,FASY_04,28.05.2024,rwc_class_70_80,70-80,2.27859,2.278699355,2.278480645
2024,1,FASY_04,28.05.2024,rwc_class_65_70,65-70,2.300543081,2.301341124,2.299745038
2024,2,FREX_05,09.07.2024,rwc_class_90,90+,2.806746546,2.842074237,2.771418856
2024,2,FREX_05,09.07.2024,rwc_class_tlp,rwc_tlp_90,1.35823138,1.361755966,1.354706795
2024,2,FREX_05,09.07.2024,rwc_class_80_90,80-90,1.547443653,1.55118766,1.543699647
2024,2,FREX_05,09.07.2024,rwc_class_standard,standard,1.35480618,1.358257042,1.351355317
2024,2,FREX_05,09.07.2024,rwc_class_70_80,70-80,1.27437859,1.275515109,1.27324207
2024,2,FREX_05,09.07.2024,rwc_class_65_70,65-70,1.202803937,1.203463556,1.202144318
2024,2,FREX_06,09.07.2024,rwc_class_90,90+,5.585288185,5.619261673,5.551314697
2024,2,FREX_06,09.07.2024,rwc_class_80_90,80-90,4.187485708,4.201007345,4.173964072
2024,2,FREX_06,09.07.2024,rwc_class_standard,standard,3.962422953,3.968621294,3.956224612
2024,2,FREX_06,09.07.2024,rwc_class_tlp,rwc_tlp_90,3.961702332,3.967865417,3.955539247
2024,2,FREX_06,09.07.2024,rwc_class_70_80,70-80,3.934698492,3.937165142,3.932231842
2024,2,FREX_06,09.07.2024,rwc_class_65_70,65-70,3.698209996,3.703679555,3.692740437
2024,2,FREX_07,09.07.2024,rwc_class_90,90+,7.294218191,7.388055881,7.200380501
2024,2,FREX_07,09.07.2024,rwc_class_80_90,80-90,2.490075639,2.556329093,2.423822185
2024,2,FREX_07,09.07.2024,rwc_class_standard,standard,2.058626983,2.070069682,2.047184285
2024,2,FREX_07,09.07.2024,rwc_class_tlp,rwc_tlp_90,2.044452945,2.055121012,2.033784878
2024,2,FREX_07,09.07.2024,rwc_class_70_80,70-80,2.158119546,2.173187308,2.143051784
2024,2,FREX_07,09.07.2024,rwc_class_65_70,65-70,1.881573848,1.898267276,1.864880421
2024,2,FREX_08,09.07.2024,rwc_class_90,90+,3.76626638,3.822309497,3.710223263
2024,2,FREX_08,09.07.2024,rwc_class_tlp,rwc_tlp_90,1.494736802,1.499725616,1.489747987
2024,2,FREX_08,09.07.2024,rwc_class_80_90,80-90,1.518671574,1.525406673,1.511936475
2024,2,FREX_08,09.07.2024,rwc_class_standard,standard,1.472775141,1.477153938,1.468396344
2024,2,FREX_08,09.07.2024,rwc_class_70_80,70-80,1.455709691,1.463516366,1.447903016
2024,2,FREX_08,09.07.2024,rwc_class_65_70,65-70,1.289306034,1.29132659,1.287285477
2024,2,FASY_01,09.07.2024,rwc_class_90,90+,7.191619119,7.216472524,7.166765713
2024,2,FASY_01,09.07.2024,rwc_class_tlp,rwc_tlp_90,5.830293113,5.869857501,5.790728725
2024,2,FASY_01,09.07.2024,rwc_class_80_90,80-90,6.363857409,6.388654348,6.33906047
2024,2,FASY_01,09.07.2024,rwc_class_standard,standard,5.652725319,5.688100472,5.617350166
2024,2,FASY_01,09.07.2024,rwc_class_70_80,70-80,5.499369042,5.521482004,5.477256079
2024,2,FASY_01,09.07.2024,rwc_class_65_70,65-70,4.895971937,4.909765696,4.882178178
2024,2,FASY_02,09.07.2024,rwc_class_90,90+,5.334200554,5.3495156,5.318885509
2024,2,FASY_02,09.07.2024,rwc_class_tlp,rwc_tlp_90,4.22816189,4.255696278,4.200627501
2024,2,FASY_02,09.07.2024,rwc_class_80_90,80-90,4.694925657,4.714182115,4.675669199
2024,2,FASY_02,09.07.2024,rwc_class_standard,standard,4.080739619,4.104411986,4.057067251
2024,2,FASY_02,09.07.2024,rwc_class_70_80,70-80,3.944900928,3.959149881,3.930651975
2024,2,FASY_02,09.07.2024,rwc_class_65_70,65-70,3.525518847,3.531977108,3.519060587
2024,2,FASY_03,09.07.2024,rwc_class_90,90+,8.284200919,8.317157248,8.25124459
2024,2,FASY_03,09.07.2024,rwc_class_tlp,rwc_tlp_90,6.593268769,6.641192489,6.54534505
2024,2,FASY_03,09.07.2024,rwc_class_80_90,80-90,7.206878677,7.23784221,7.175915143
2024,2,FASY_03,09.07.2024,rwc_class_standard,standard,6.344486448,6.385709765,6.30326313
2024,2,FASY_03,09.07.2024,rwc_class_70_80,70-80,6.154442129,6.179861371,6.129022887
2024,2,FASY_03,09.07.2024,rwc_class_65_70,65-70,5.488372017,5.502254643,5.474489391
2024,2,FASY_04,09.07.2024,rwc_class_90,90+,3.477753052,3.482095669,3.473410434
2024,2,FASY_04,09.07.2024,rwc_class_tlp,rwc_tlp_90,3.131569605,3.138693404,3.124445807
2024,2,FASY_04,09.07.2024,rwc_class_80_90,80-90,3.2768744,3.281304323,3.272444476
2024,2,FASY_04,09.07.2024,rwc_class_standard,standard,3.11120025,3.118025847,3.104374653
2024,2,FASY_04,09.07.2024,rwc_class_70_80,70-80,3.065867468,3.070210953,3.061523984
2024,2,FASY_04,09.07.2024,rwc_class_65_70,65-70,2.912477655,2.91506237,2.90989294
2024,3,FREX_05,13.08.2024,rwc_class_90,90+,5.392590222,5.429903871,5.355276573
2024,3,FREX_05,13.08.2024,rwc_class_80_90,80-90,3.2939213,3.316240286,3.271602314
2024,3,FREX_05,13.08.2024,rwc_class_standard,standard,2.832782834,2.842553733,2.823011936
2024,3,FREX_05,13.08.2024,rwc_class_tlp,rwc_tlp_90,2.806179484,2.814374005,2.797984963
2024,3,FREX_05,13.08.2024,rwc_class_70_80,70-80,2.699862871,2.702000388,2.697725354
2024,3,FREX_05,13.08.2024,rwc_class_65_70,65-70,2.683557411,2.683557411,2.683557411
2024,3,FREX_06,13.08.2024,rwc_class_90,90+,12.53200019,12.60407788,12.4599225
2024,3,FREX_06,13.08.2024,rwc_class_tlp,rwc_tlp_90,4.13493644,4.158537106,4.111335774
2024,3,FREX_06,13.08.2024,rwc_class_80_90,80-90,4.771956376,4.838373139,4.705539614
2024,3,FREX_06,13.08.2024,rwc_class_standard,standard,4.066925162,4.083936277,4.049914048
2024,3,FREX_06,13.08.2024,rwc_class_70_80,70-80,3.976066378,3.982245573,3.969887183
2024,3,FREX_06,13.08.2024,rwc_class_65_70,65-70,3.608765583,3.61031238,3.607218786
2024,3,FREX_07,13.08.2024,rwc_class_90,90+,15.82556198,15.88183032,15.76929365
2024,3,FREX_07,13.08.2024,rwc_class_80_90,80-90,13.06743727,13.18471828,12.95015626
2024,3,FREX_07,13.08.2024,rwc_class_standard,standard,10.92584226,11.01240468,10.83927985
2024,3,FREX_07,13.08.2024,rwc_class_tlp,rwc_tlp_90,10.71202978,10.78337471,10.64068485
2024,3,FREX_07,13.08.2024,rwc_class_70_80,70-80,10.32736529,10.35854752,10.29618306
2024,3,FREX_07,13.08.2024,rwc_class_65_70,65-70,9.913131333,9.926906758,9.899355908
2024,3,FREX_08,13.08.2024,rwc_class_90,90+,6.958202692,6.987582261,6.928823124
2024,3,FREX_08,13.08.2024,rwc_class_80_90,80-90,5.620625494,5.64228846,5.598962527
2024,3,FREX_08,13.08.2024,rwc_class_standard,standard,5.16816311,5.185176635,5.151149585
2024,3,FREX_08,13.08.2024,rwc_class_tlp,rwc_tlp_90,5.092775665,5.106833331,5.078717998
2024,3,FREX_08,13.08.2024,rwc_class_70_80,70-80,5.057570199,5.065827778,5.04931262
2024,3,FREX_08,13.08.2024,rwc_class_65_70,65-70,4.742826723,4.749484193,4.736169253
2024,3,FASY_01,13.08.2024,rwc_class_90,90+,5.21455631,5.234547858,5.194564763
2024,3,FASY_01,13.08.2024,rwc_class_tlp,rwc_tlp_90,4.416448583,4.423353973,4.409543193
2024,3,FASY_01,13.08.2024,rwc_class_80_90,80-90,4.347042005,4.356936961,4.337147049
2024,3,FASY_01,13.08.2024,rwc_class_standard,standard,4.379672304,4.385366545,4.373978063
2024,3,FASY_01,13.08.2024,rwc_class_70_80,70-80,4.406527767,4.413689587,4.399365948
2024,3,FASY_01,13.08.2024,rwc_class_65_70,65-70,4.567275432,4.567943731,4.566607133
2024,3,FASY_02,13.08.2024,rwc_class_90,90+,3.984422912,3.99560152,3.973244305
2024,3,FASY_02,13.08.2024,rwc_class_tlp,rwc_tlp_90,3.502329835,3.506565211,3.498094459
2024,3,FASY_02,13.08.2024,rwc_class_80_90,80-90,3.457549177,3.46427438,3.450823974
2024,3,FASY_02,13.08.2024,rwc_class_standard,standard,3.494419839,3.499298391,3.489541287
2024,3,FASY_02,13.08.2024,rwc_class_70_80,70-80,3.515993184,3.52169663,3.510289738
2024,3,FASY_02,13.08.2024,rwc_class_65_70,65-70,3.677216278,3.678540593,3.675891963
2024,3,FASY_03,13.08.2024,rwc_class_90,90+,15.5770985,15.61197117,15.54222583
2024,3,FASY_03,13.08.2024,rwc_class_tlp,rwc_tlp_90,13.10649582,13.22557272,12.98741893
2024,3,FASY_03,13.08.2024,rwc_class_80_90,80-90,14.38365125,14.44407812,14.32322437
2024,3,FASY_03,13.08.2024,rwc_class_standard,standard,12.76666349,12.88090743,12.65241956
2024,3,FASY_03,13.08.2024,rwc_class_70_80,70-80,12.42058467,12.4974042,12.34376514
2024,3,FASY_03,13.08.2024,rwc_class_65_70,65-70,10.90193892,10.9480535,10.85582435
2024,3,FASY_04,13.08.2024,rwc_class_90,90+,3.403542664,3.419708724,3.387376604
2024,3,FASY_04,13.08.2024,rwc_class_80_90,80-90,2.783833046,2.788022611,2.77964348
2024,3,FASY_04,13.08.2024,rwc_class_standard,standard,2.875611022,2.880900173,2.870321871
2024,3,FASY_04,13.08.2024,rwc_class_tlp,rwc_tlp_90,2.886879561,2.892705838,2.881053284
2024,3,FASY_04,13.08.2024,rwc_class_70_80,70-80,2.935890536,2.940474742,2.93130633
2024,3,FASY_04,13.08.2024,rwc_class_65_70,65-70,3.00363457,3.003765811,3.00350333
2024,4,FREX_05,23.09.2024,rwc_class_90,90+,18.06628181,18.23805003,17.89451359
2024,4,FREX_05,23.09.2024,rwc_class_tlp,rwc_tlp_90,13.46758731,13.59999938,13.33517525
2024,4,FREX_05,23.09.2024,rwc_class_80_90,80-90,14.61869541,14.72750119,14.50988963
2024,4,FREX_05,23.09.2024,rwc_class_standard,standard,12.98515613,13.08828352,12.88202875
2024,4,FREX_05,23.09.2024,rwc_class_70_80,70-80,12.61648635,12.67384986,12.55912283
2024,4,FREX_05,23.09.2024,rwc_class_65_70,65-70,11.50150012,11.53610156,11.46689868
2024,4,FREX_06,23.09.2024,rwc_class_90,90+,22.47519982,22.70297141,22.24742823
2024,4,FREX_06,23.09.2024,rwc_class_tlp,rwc_tlp_90,17.66851951,17.78893505,17.54810397
2024,4,FREX_06,23.09.2024,rwc_class_80_90,80-90,18.41846789,18.50258951,18.33434627
2024,4,FREX_06,23.09.2024,rwc_class_standard,standard,17.16148292,17.2533535,17.06961235
2024,4,FREX_06,23.09.2024,rwc_class_70_80,70-80,16.97147867,17.03039438,16.91256295
2024,4,FREX_06,23.09.2024,rwc_class_65_70,65-70,15.32155911,15.38845311,15.25466511
2024,4,FREX_07,23.09.2024,rwc_class_90,90+,9.681641866,9.961667237,9.401616494
2024,4,FREX_07,23.09.2024,rwc_class_tlp,rwc_tlp_90,4.675786635,4.703723528,4.647849742
2024,4,FREX_07,23.09.2024,rwc_class_80_90,80-90,5.278032037,5.302316927,5.253747147
2024,4,FREX_07,23.09.2024,rwc_class_standard,standard,4.62967807,4.655385342,4.603970797
2024,4,FREX_07,23.09.2024,rwc_class_70_80,70-80,4.454909727,4.472228554,4.4375909
2024,4,FREX_07,23.09.2024,rwc_class_65_70,65-70,4.153928402,4.154845044,4.153011759
2024,4,FREX_08,23.09.2024,rwc_class_90,90+,21.98019975,22.16277117,21.79762833
2024,4,FREX_08,23.09.2024,rwc_class_tlp,rwc_tlp_90,16.0581507,16.27248875,15.84381266
2024,4,FREX_08,23.09.2024,rwc_class_80_90,80-90,18.27246815,18.42495931,18.11997698
2024,4,FREX_08,23.09.2024,rwc_class_standard,standard,15.52377066,15.71426758,15.33327375
2024,4,FREX_08,23.09.2024,rwc_class_70_80,70-80,15.05796949,15.17248323,14.94345574
2024,4,FREX_08,23.09.2024,rwc_class_65_70,65-70,12.8706406,12.9488088,12.7924724
2024,4,FASY_01,23.09.2024,rwc_class_90,90+,7.693499625,7.70942549,7.677573761
2024,4,FASY_01,23.09.2024,rwc_class_tlp,rwc_tlp_90,6.555805894,6.587813422,6.523798366
2024,4,FASY_01,23.09.2024,rwc_class_80_90,80-90,6.899810673,6.925685059,6.873936288
2024,4,FASY_01,23.09.2024,rwc_class_standard,standard,6.360591569,6.384956667,6.336226471
2024,4,FASY_01,23.09.2024,rwc_class_70_80,70-80,6.206919798,6.219485676,6.19435392
2024,4,FASY_01,23.09.2024,rwc_class_65_70,65-70,5.917688925,5.923577055,5.911800795
2024,4,FASY_02,23.09.2024,rwc_class_90,90+,8.395909232,8.402838325,8.388980138
2024,4,FASY_02,23.09.2024,rwc_class_tlp,rwc_tlp_90,7.6643747,7.689822675,7.638926725
2024,4,FASY_02,23.09.2024,rwc_class_80_90,80-90,8.058497547,8.074200453,8.042794641
2024,4,FASY_02,23.09.2024,rwc_class_standard,standard,7.629408245,7.654231887,7.604584603
2024,4,FASY_02,23.09.2024,rwc_class_70_80,70-80,7.513615393,7.529086671,7.498144114
2024,4,FASY_02,23.09.2024,rwc_class_65_70,65-70,7.102785103,7.114420458,7.091149748
2024,4,FASY_03,23.09.2024,rwc_class_90,90+,14.37162133,14.5717437,14.17149896
2024,4,FASY_03,23.09.2024,rwc_class_tlp,rwc_tlp_90,8.640409642,8.754145089,8.526674195
2024,4,FASY_03,23.09.2024,rwc_class_80_90,80-90,9.724875811,9.862962772,9.586788849
2024,4,FASY_03,23.09.2024,rwc_class_standard,standard,8.112246386,8.175614982,8.04887779
2024,4,FASY_03,23.09.2024,rwc_class_70_80,70-80,7.487743561,7.502721598,7.472765524
2024,4,FASY_03,23.09.2024,rwc_class_65_70,65-70,8.509479396,8.539663513,8.479295278
2024,4,FASY_04,23.09.2024,rwc_class_90,90+,4.867296956,4.874912112,4.859681799
2024,4,FASY_04,23.09.2024,rwc_class_tlp,rwc_tlp_90,4.121985584,4.149963608,4.094007559
2024,4,FASY_04,23.09.2024,rwc_class_80_90,80-90,4.51481993,4.532421093,4.497218767
2024,4,FASY_04,23.09.2024,rwc_class_standard,standard,4.074514029,4.101378168,4.047649891
2024,4,FASY_04,23.09.2024,rwc_class_70_80,70-80,3.96699375,3.9838114,3.9501761
2024,4,FASY_04,23.09.2024,rwc_class_65_70,65-70,3.60089737,3.610979045,3.590815696
